"","beta1","beta2","beta3","ratio","tausq","m","method","pa"
"319",62.9311678162106,-0.00944240018520128,1.18049512515679,2.45264291471184,0.000509744664238322,"100","DAW",5.02288649559327
"320",50.3991701702874,-0.0680005971956351,0.904051469428308,2.42793534324476,0.00507010398485306,"100","DAW",11.7372079290242
"321",53.7859134247283,0.0633245325739543,1.01439180985178,3.15113463894572,0.00265111791591203,"100","DAW",4.78222288777403
"322",55.5707471760642,0.0828576504372547,1.04642231353296,3.67219235367826,0.000482969269931614,"100","DAW",7.72633859544764
"323",59.6120459584159,-0.0444954538699892,1.08206101324812,2.62074451629041,0.00168227758211274,"100","DAW",4.68722519628833
"324",51.9792063786205,0.0590699353435199,0.938416516349062,1.45463804222997,0.00626273475177681,"100","DAW",6.738367402452
"325",43.4920813179031,0.0823725319546628,0.77651256638436,6.46996883073062,0.00154152155265824,"100","DAW",5.49582298885427
"326",60.9340145143298,0.0462162108174465,1.17152776687296,2.31001526467121,0.00275331670378645,"100","DAW",6.26031354204415
"327",44.0858305115436,0.043536527898174,0.741648296971595,3.29694097525012,0.00210666793189474,"100","DAW",6.07166744677315
"328",54.9150809983916,-0.0123727391812235,0.988660468218984,5.28594093278517,0.00130825901571098,"100","DAW",3.39180311109852
"329",54.9727179136369,-0.0135664708189848,1.01935929006963,4.24564449097905,0.000532026849293754,"100","DAW",4.86359723505139
"330",64.6656422837798,0.0291014895885463,1.25879732006263,3.79254272323023,0.00159929396223389,"100","DAW",5.48365682630443
"331",56.3489483094687,0.0231829801217245,1.06111622631317,4.89276061583894,0.000980451894043022,"100","DAW",3.37243237486909
"332",60.2671310878783,0.000207431734567648,1.14290230259671,4.10017062332417,0.0019796755466676,"100","DAW",3.92780553169265
"333",51.7739594562797,-0.0180233709169441,0.947816795361569,5.25533141586032,0.00169003752661639,"100","DAW",4.97003771941613
"334",56.9677919844852,0.0380737812954651,1.09942709307402,2.72925385379169,0.00199336754130979,"100","DAW",3.92878060629995
"335",61.2493489551182,-0.0683592184083209,1.12665560811103,2.03668810753902,0.00258368039276086,"100","DAW",6.3952815675194
"336",52.6727395886667,0.0516040675252167,0.954444009690219,3.5023838478581,0.00160770558375461,"100","DAW",5.66232365134024
"337",40.9548745671996,0.0569378991753688,0.649127380570422,3.39506205804598,0.0016637362408912,"100","DAW",10.2169478583003
"338",58.6874534294961,0.0554614085931745,1.12872688012918,2.22656866057707,0.00238274523716462,"100","DAW",4.48710510113523
"339",51.7912187824781,0.0571854117709733,0.988586740067574,5.68904448024999,0.000473265818807272,"100","DAW",4.62847653177869
"340",42.6569040350053,0.0255350372207671,0.691606472525298,4.51625372855437,0.000824383744871202,"100","DAW",6.85789173775315
"341",45.6934604603555,0.0786850342417962,0.860324615455138,3.53035755855184,0.00109209241645854,"100","DAW",5.87029614724238
"342",58.7803890897451,-0.0418300563027153,1.08126954656113,4.91571231050784,0.000296520469941152,"100","DAW",5.25577462511386
