"","loc.x1","loc.x2","y"
"2902",15.125,-35.375,21.0699934255332
"2903",15.125,-35.625,20.8399934306741
"2904",15.125,-35.875,20.6499934349209
"2905",15.125,-36.125,20.2699934434146
"2906",15.125,-36.375,19.8799934521318
"2907",15.125,-36.625,19.7699934545905
"2908",15.125,-36.875,20.1599934458733
"2909",15.125,-37.125,20.2299934443087
"2910",15.125,-37.375,19.9999934494496
"2911",15.125,-37.625,19.8999934516847
"2912",15.125,-37.875,19.719993455708
"2913",15.125,-38.125,19.6399934574962
"2914",15.125,-38.375,19.6999934561551
"2915",15.125,-38.625,19.5699934590608
"2916",15.125,-38.875,19.5799934588373
"2917",15.125,-39.125,19.8299934532494
"2918",15.125,-39.375,19.9499934505671
"2919",15.125,-39.625,19.8199934534729
"2920",15.125,-39.875,NA
"2921",15.125,-40.125,17.1999935120344
"2922",15.125,-40.375,14.5899935703725
"2923",15.125,-40.625,13.6999935902655
"2924",15.125,-40.875,13.9399935849011
"2925",15.125,-41.125,13.709993590042
"2926",15.125,-41.375,13.1899936016649
"2927",15.125,-41.625,13.0599936045706
"2928",15.125,-41.875,NA
"2929",15.125,-42.125,13.0299936052412
"2930",15.125,-42.375,13.0399936050177
"2931",15.125,-42.625,12.879993608594
"2932",15.125,-42.875,12.7299936119467
"2933",15.125,-43.125,12.7499936114997
"2934",15.125,-43.375,12.6399936139584
"2935",15.125,-43.625,12.279993622005
"2936",15.125,-43.875,11.6299936365336
"2937",15.125,-44.125,11.4899936396629
"2938",15.125,-44.375,11.1999936461449
"2939",15.125,-44.625,11.0499936494977
"2940",15.125,-44.875,10.9099936526269
"2941",15.125,-45.125,9.86999367587271
"2942",15.125,-45.375,9.30999368838968
"2943",15.125,-45.625,9.02999369464817
"2944",15.125,-45.875,8.01999371722343
"2945",15.125,-46.125,7.66999372504654
"2946",15.125,-46.375,7.41999373063447
"2947",15.125,-46.625,7.08999373801055
"2948",15.125,-46.875,6.8899937424809
"2949",15.125,-47.125,6.55999374985697
"2950",15.125,-47.375,6.45999375209215
"2951",15.125,-47.625,6.40999375320973
"2952",15.125,-47.875,6.16999375857415
"2953",15.375,-30.125,18.5099934827537
"2954",15.375,-30.375,18.5299934823066
"2955",15.375,-30.625,18.9499934729189
"2956",15.375,-30.875,18.8499934751541
"2957",15.375,-31.125,18.8499934751541
"2958",15.375,-31.375,18.7799934767187
"2959",15.375,-31.625,18.8199934758246
"2960",15.375,-31.875,19.0099934715778
"2961",15.375,-32.125,19.1899934675545
"2962",15.375,-32.375,19.3999934628606
"2963",15.375,-32.625,19.3299934644252
"2964",15.375,-32.875,19.469993461296
"2965",15.375,-33.125,19.7999934539199
"2966",15.375,-33.375,19.8199934534729
"2967",15.375,-33.625,19.9299934510142
"2968",15.375,-33.875,19.9399934507907
"2969",15.375,-34.125,20.1099934469909
"2970",15.375,-34.375,20.1999934449792
"2971",15.375,-34.625,20.5099934380502
"2972",15.375,-34.875,21.0799934253097
"2973",15.375,-35.125,21.1999934226275
"2974",15.375,-35.375,21.3799934186042
"2975",15.375,-35.625,21.3699934188277
"2976",15.375,-35.875,21.0899934250862
"2977",15.375,-36.125,20.7899934317917
"2978",15.375,-36.375,20.4299934398383
"2979",15.375,-36.625,20.299993442744
"2980",15.375,-36.875,20.2399934440851
"2981",15.375,-37.125,20.1399934463203
"2982",15.375,-37.375,20.1699934456498
"2983",15.375,-37.625,20.2299934443087
"2984",15.375,-37.875,20.029993448779
"2985",15.375,-38.125,19.8899934519083
"2986",15.375,-38.375,19.6999934561551
"2987",15.375,-38.625,19.5799934588373
"2988",15.375,-38.875,19.5499934595078
"2989",15.375,-39.125,19.4399934619665
"2990",15.375,-39.375,19.5799934588373
"2991",15.375,-39.625,19.6699934568256
"2992",15.375,-39.875,NA
"2993",15.375,-40.125,15.9799935393036
"2994",15.375,-40.375,14.1799935795367
"2995",15.375,-40.625,13.4699935954064
"2996",15.375,-40.875,13.4999935947359
"2997",15.375,-41.125,13.5799935929477
"2998",15.375,-41.375,13.1599936023355
"2999",15.375,-41.625,13.0699936043471
"3000",15.375,-41.875,13.5199935942888
"3001",15.375,-42.125,13.6899935904891
"3002",15.375,-42.375,13.6499935913831
"3003",15.375,-42.625,13.5499935936183
"3004",15.375,-42.875,13.8299935873598
"3005",15.375,-43.125,13.7699935887009
"3006",15.375,-43.375,12.8699936088175
"3007",15.375,-43.625,12.0599936269224
"3008",15.375,-43.875,11.8099936325103
"3009",15.375,-44.125,11.2299936454743
"3010",15.375,-44.375,11.1099936481565
"3011",15.375,-44.625,11.0699936490506
"3012",15.375,-44.875,10.829993654415
"3013",15.375,-45.125,10.2299936678261
"3014",15.375,-45.375,9.56999368257823
"3015",15.375,-45.625,8.80999369956555
"3016",15.375,-45.875,8.6699937026948
"3017",15.375,-46.125,7.92999371923509
"3018",15.375,-46.375,7.26999373398723
"3019",15.375,-46.625,7.18999373577537
"3020",15.375,-46.875,7.11999373734
"3021",15.375,-47.125,6.70999374650421
"3022",15.375,-47.375,6.40999375320973
"3023",15.375,-47.625,6.18999375812712
"3024",15.375,-47.875,6.11999375969174
"3025",15.625,-30.125,18.6699934791774
"3026",15.625,-30.375,18.5199934825301
"3027",15.625,-30.625,18.7699934769422
"3028",15.625,-30.875,18.5399934820831
"3029",15.625,-31.125,18.6799934789539
"3030",15.625,-31.375,18.8399934753776
"3031",15.625,-31.625,18.8399934753776
"3032",15.625,-31.875,18.6699934791774
"3033",15.625,-32.125,19.0799934700132
"3034",15.625,-32.375,19.3999934628606
"3035",15.625,-32.625,19.3799934633076
"3036",15.625,-32.875,19.2299934666604
"3037",15.625,-33.125,19.0399934709072
"3038",15.625,-33.375,19.2499934662134
"3039",15.625,-33.625,19.5299934599549
"3040",15.625,-33.875,19.6299934577197
"3041",15.625,-34.125,20.0399934485555
"3042",15.625,-34.375,20.33999344185
"3043",15.625,-34.625,20.4499934393913
"3044",15.625,-34.875,21.0799934253097
"3045",15.625,-35.125,21.5499934148044
"3046",15.625,-35.375,21.8999934069813
"3047",15.625,-35.625,21.8699934076518
"3048",15.625,-35.875,21.5999934136868
"3049",15.625,-36.125,21.169993423298
"3050",15.625,-36.375,20.87999342978
"3051",15.625,-36.625,20.7999934315682
"3052",15.625,-36.875,20.7299934331328
"3053",15.625,-37.125,20.6199934355915
"3054",15.625,-37.375,20.5399934373796
"3055",15.625,-37.625,20.319993442297
"3056",15.625,-37.875,19.9799934498966
"3057",15.625,-38.125,19.8799934521318
"3058",15.625,-38.375,19.5599934592843
"3059",15.625,-38.625,19.469993461296
"3060",15.625,-38.875,19.7099934559316
"3061",15.625,-39.125,19.3399934642017
"3062",15.625,-39.375,19.3299934644252
"3063",15.625,-39.625,18.9699934724719
"3064",15.625,-39.875,17.1099935140461
"3065",15.625,-40.125,15.5199935495854
"3066",15.625,-40.375,14.6299935694784
"3067",15.625,-40.625,13.2899935994297
"3068",15.625,-40.875,12.9999936059118
"3069",15.625,-41.125,13.0499936047942
"3070",15.625,-41.375,12.9599936068058
"3071",15.625,-41.625,13.1799936018884
"3072",15.625,-41.875,13.7199935898185
"3073",15.625,-42.125,13.8499935869128
"3074",15.625,-42.375,14.0999935813248
"3075",15.625,-42.625,14.3899935748428
"3076",15.625,-42.875,14.4799935728312
"3077",15.625,-43.125,13.979993584007
"3078",15.625,-43.375,12.8099936101586
"3079",15.625,-43.625,11.9199936300516
"3080",15.625,-43.875,10.8599936537445
"3081",15.625,-44.125,10.869993653521
"3082",15.625,-44.375,10.9999936506152
"3083",15.625,-44.625,10.9099936526269
"3084",15.625,-44.875,10.9099936526269
"3085",15.625,-45.125,10.5199936613441
"3086",15.625,-45.375,9.39999368637802
"3087",15.625,-45.625,9.15999369174244
"3088",15.625,-45.875,8.52999370582404
"3089",15.625,-46.125,7.9199937194586
"3090",15.625,-46.375,7.5199937283993
"3091",15.625,-46.625,7.41999373063447
"3092",15.625,-46.875,6.87999374270441
"3093",15.625,-47.125,6.67999374717476
"3094",15.625,-47.375,6.16999375857415
"3095",15.625,-47.625,6.01999376192691
"3096",15.625,-47.875,5.94999376349153
"3097",15.875,-30.125,17.8799934968353
"3098",15.875,-30.375,18.039993493259
"3099",15.875,-30.625,18.6399934798479
"3100",15.875,-30.875,18.7799934767187
"3101",15.875,-31.125,18.8999934740365
"3102",15.875,-31.375,18.6799934789539
"3103",15.875,-31.625,18.4099934849888
"3104",15.875,-31.875,18.4799934834242
"3105",15.875,-32.125,18.869993474707
"3106",15.875,-32.375,19.0599934704602
"3107",15.875,-32.625,18.8499934751541
"3108",15.875,-32.875,18.8599934749305
"3109",15.875,-33.125,18.8799934744835
"3110",15.875,-33.375,19.2299934666604
"3111",15.875,-33.625,19.5999934583903
"3112",15.875,-33.875,19.7999934539199
"3113",15.875,-34.125,20.0799934476614
"3114",15.875,-34.375,20.2499934438616
"3115",15.875,-34.625,20.3099934425205
"3116",15.875,-34.875,20.4999934382737
"3117",15.875,-35.125,20.9399934284389
"3118",15.875,-35.375,21.5899934139103
"3119",15.875,-35.625,21.6199934132397
"3120",15.875,-35.875,21.5599934145808
"3121",15.875,-36.125,21.2599934212864
"3122",15.875,-36.375,21.169993423298
"3123",15.875,-36.625,20.7999934315682
"3124",15.875,-36.875,20.609993435815
"3125",15.875,-37.125,20.6499934349209
"3126",15.875,-37.375,20.5499934371561
"3127",15.875,-37.625,20.1799934454262
"3128",15.875,-37.875,19.9599934503436
"3129",15.875,-38.125,19.8299934532494
"3130",15.875,-38.375,19.6799934566021
"3131",15.875,-38.625,19.5999934583903
"3132",15.875,-38.875,19.4599934615195
"3133",15.875,-39.125,19.3499934639782
"3134",15.875,-39.375,19.2899934653193
"3135",15.875,-39.625,18.3799934856594
"3136",15.875,-39.875,17.5099935051054
"3137",15.875,-40.125,15.7499935444445
"3138",15.875,-40.375,14.579993570596
"3139",15.875,-40.625,13.5899935927242
"3140",15.875,-40.875,12.9799936063588
"3141",15.875,-41.125,NA
"3142",15.875,-41.375,NA
"3143",15.875,-41.625,13.2099936012179
"3144",15.875,-41.875,13.3499935980886
"3145",15.875,-42.125,13.6899935904891
"3146",15.875,-42.375,13.5699935931713
"3147",15.875,-42.625,13.6999935902655
"3148",15.875,-42.875,14.1799935795367
"3149",15.875,-43.125,13.8099935878068
"3150",15.875,-43.375,13.0899936039001
"3151",15.875,-43.625,11.1699936468154
"3152",15.875,-43.875,10.8399936541915
"3153",15.875,-44.125,10.5499936606735
"3154",15.875,-44.375,10.579993660003
"3155",15.875,-44.625,10.6199936591089
"3156",15.875,-44.875,10.5299936611206
"3157",15.875,-45.125,9.93999367430808
"3158",15.875,-45.375,9.7599936783314
"3159",15.875,-45.625,9.0099936950952
"3160",15.875,-45.875,8.4399937078357
"3161",15.875,-46.125,8.06999371610584
"3162",15.875,-46.375,7.6899937245995
"3163",15.875,-46.625,7.37999373152854
"3164",15.875,-46.875,6.46999375186863
"3165",15.875,-47.125,6.04999376125636
"3166",15.875,-47.375,5.97999376282098
"3167",15.875,-47.625,5.83999376595023
"3168",15.875,-47.875,5.72999376840892
"3169",16.125,-30.125,17.7899934988469
"3170",16.125,-30.375,18.0299934934825
"3171",16.125,-30.625,18.1199934914708
"3172",16.125,-30.875,18.4499934840948
"3173",16.125,-31.125,18.4999934829772
"3174",16.125,-31.375,18.4799934834242
"3175",16.125,-31.625,18.5499934818596
"3176",16.125,-31.875,18.6799934789539
"3177",16.125,-32.125,18.9399934731424
"3178",16.125,-32.375,19.1499934684485
"3179",16.125,-32.625,19.2999934650958
"3180",16.125,-32.875,19.1699934680015
"3181",16.125,-33.125,19.2999934650958
"3182",16.125,-33.375,19.3499934639782
"3183",16.125,-33.625,19.6199934579432
"3184",16.125,-33.875,19.6899934563786
"3185",16.125,-34.125,19.8699934523553
"3186",16.125,-34.375,19.9399934507907
"3187",16.125,-34.625,20.0199934490025
"3188",16.125,-34.875,20.319993442297
"3189",16.125,-35.125,20.3699934411794
"3190",16.125,-35.375,20.4799934387207
"3191",16.125,-35.625,20.899993429333
"3192",16.125,-35.875,20.5199934378267
"3193",16.125,-36.125,20.6599934346974
"3194",16.125,-36.375,20.3899934407324
"3195",16.125,-36.625,20.2899934429676
"3196",16.125,-36.875,20.33999344185
"3197",16.125,-37.125,20.3099934425205
"3198",16.125,-37.375,20.2499934438616
"3199",16.125,-37.625,20.0799934476614
"3200",16.125,-37.875,19.739993455261
"3201",16.125,-38.125,19.6499934572727
"3202",16.125,-38.375,19.6499934572727
"3203",16.125,-38.625,19.8199934534729
"3204",16.125,-38.875,19.7799934543669
"3205",16.125,-39.125,19.6899934563786
"3206",16.125,-39.375,18.7099934782833
"3207",16.125,-39.625,17.8499934975058
"3208",16.125,-39.875,16.859993519634
"3209",16.125,-40.125,15.98999353908
"3210",16.125,-40.375,15.0899935591966
"3211",16.125,-40.625,14.7299935672432
"3212",16.125,-40.875,14.4399935737252
"3213",16.125,-41.125,NA
"3214",16.125,-41.375,NA
"3215",16.125,-41.625,13.3099935989827
"3216",16.125,-41.875,13.3699935976416
"3217",16.125,-42.125,13.1999936014414
"3218",16.125,-42.375,12.9399936072529
"3219",16.125,-42.625,13.5599935933948
"3220",16.125,-42.875,13.6099935922772
"3221",16.125,-43.125,13.709993590042
"3222",16.125,-43.375,12.3399936206639
"3223",16.125,-43.625,11.7499936338514
"3224",16.125,-43.875,10.0799936711788
"3225",16.125,-44.125,10.0299936722964
"3226",16.125,-44.375,10.1199936702848
"3227",16.125,-44.625,10.0199936725199
"3228",16.125,-44.875,9.83999367654326
"3229",16.125,-45.125,9.70999367944898
"3230",16.125,-45.375,9.16999369151893
"3231",16.125,-45.625,8.79999369978907
"3232",16.125,-45.875,8.50999370627108
"3233",16.125,-46.125,8.03999371677639
"3234",16.125,-46.375,7.70999372415247
"3235",16.125,-46.625,6.84999374337497
"3236",16.125,-46.875,6.26999375633898
"3237",16.125,-47.125,5.9699937630445
"3238",16.125,-47.375,5.81999376639726
"3239",16.125,-47.625,5.61999377086761
"3240",16.125,-47.875,5.51999377310278
"3241",16.375,-30.125,NA
"3242",16.375,-30.375,NA
"3243",16.375,-30.625,18.1599934905768
"3244",16.375,-30.875,18.2999934874475
"3245",16.375,-31.125,18.3999934852123
"3246",16.375,-31.375,18.289993487671
"3247",16.375,-31.625,18.3999934852123
"3248",16.375,-31.875,18.4599934838712
"3249",16.375,-32.125,18.7199934780598
"3250",16.375,-32.375,18.7999934762717
"3251",16.375,-32.625,19.1899934675545
"3252",16.375,-32.875,19.159993468225
"3253",16.375,-33.125,19.3899934630841
"3254",16.375,-33.375,19.6899934563786
"3255",16.375,-33.625,19.6699934568256
"3256",16.375,-33.875,19.6999934561551
"3257",16.375,-34.125,19.6899934563786
"3258",16.375,-34.375,19.6699934568256
"3259",16.375,-34.625,19.719993455708
"3260",16.375,-34.875,20.1799934454262
"3261",16.375,-35.125,20.029993448779
"3262",16.375,-35.375,19.9999934494496
"3263",16.375,-35.625,19.6399934574962
"3264",16.375,-35.875,19.2199934668839
"3265",16.375,-36.125,19.4999934606254
"3266",16.375,-36.375,19.719993455708
"3267",16.375,-36.625,19.9299934510142
"3268",16.375,-36.875,20.049993448332
"3269",16.375,-37.125,20.0599934481085
"3270",16.375,-37.375,20.1099934469909
"3271",16.375,-37.625,19.6799934566021
"3272",16.375,-37.875,19.5699934590608
"3273",16.375,-38.125,19.8599934525788
"3274",16.375,-38.375,19.9599934503436
"3275",16.375,-38.625,19.8899934519083
"3276",16.375,-38.875,19.739993455261
"3277",16.375,-39.125,19.159993468225
"3278",16.375,-39.375,18.5499934818596
"3279",16.375,-39.625,17.2599935106933
"3280",16.375,-39.875,16.7699935216457
"3281",16.375,-40.125,16.3399935312569
"3282",16.375,-40.375,15.6899935457856
"3283",16.375,-40.625,15.3999935522676
"3284",16.375,-40.875,14.6399935692549
"3285",16.375,-41.125,14.4299935739488
"3286",16.375,-41.375,13.7199935898185
"3287",16.375,-41.625,13.5299935940653
"3288",16.375,-41.875,13.3799935974181
"3289",16.375,-42.125,13.2999935992062
"3290",16.375,-42.375,13.0899936039001
"3291",16.375,-42.625,13.2999935992062
"3292",16.375,-42.875,13.3999935969711
"3293",16.375,-43.125,13.0499936047942
"3294",16.375,-43.375,12.6499936137349
"3295",16.375,-43.625,10.2999936662615
"3296",16.375,-43.875,9.49999368414285
"3297",16.375,-44.125,9.5299936834723
"3298",16.375,-44.375,9.70999367944898
"3299",16.375,-44.625,9.59999368190768
"3300",16.375,-44.875,9.57999368235471
"3301",16.375,-45.125,8.97999369576576
"3302",16.375,-45.375,8.58999370448294
"3303",16.375,-45.625,8.52999370582404
"3304",16.375,-45.875,8.13999371454122
"3305",16.375,-46.125,7.81999372169378
"3306",16.375,-46.375,7.6899937245995
"3307",16.375,-46.625,7.11999373734
"3308",16.375,-46.875,6.53999375030401
"3309",16.375,-47.125,6.12999375946822
"3310",16.375,-47.375,5.71999376863243
"3311",16.375,-47.625,5.5699937719852
"3312",16.375,-47.875,5.34999377690258
"3313",16.625,-30.125,NA
"3314",16.625,-30.375,NA
"3315",16.625,-30.625,NA
"3316",16.625,-30.875,NA
"3317",16.625,-31.125,18.1999934896827
"3318",16.625,-31.375,18.1999934896827
"3319",16.625,-31.625,18.1899934899062
"3320",16.625,-31.875,18.1199934914708
"3321",16.625,-32.125,18.2799934878946
"3322",16.625,-32.375,18.4999934829772
"3323",16.625,-32.625,18.8299934756011
"3324",16.625,-32.875,19.1099934693426
"3325",16.625,-33.125,19.3799934633076
"3326",16.625,-33.375,19.4799934610725
"3327",16.625,-33.625,19.4099934626371
"3328",16.625,-33.875,19.5399934597314
"3329",16.625,-34.125,19.739993455261
"3330",16.625,-34.375,19.9099934514612
"3331",16.625,-34.625,19.9599934503436
"3332",16.625,-34.875,20.1699934456498
"3333",16.625,-35.125,20.3499934416265
"3334",16.625,-35.375,19.9899934496731
"3335",16.625,-35.625,19.3399934642017
"3336",16.625,-35.875,18.9299934733659
"3337",16.625,-36.125,NA
"3338",16.625,-36.375,18.8299934756011
"3339",16.625,-36.625,19.3799934633076
"3340",16.625,-36.875,19.6499934572727
"3341",16.625,-37.125,19.8099934536964
"3342",16.625,-37.375,19.469993461296
"3343",16.625,-37.625,19.2499934662134
"3344",16.625,-37.875,19.3799934633076
"3345",16.625,-38.125,19.7799934543669
"3346",16.625,-38.375,19.7099934559316
"3347",16.625,-38.625,19.6099934581667
"3348",16.625,-38.875,19.2599934659899
"3349",16.625,-39.125,18.6699934791774
"3350",16.625,-39.375,17.9399934954942
"3351",16.625,-39.625,17.6299935024232
"3352",16.625,-39.875,17.3699935082346
"3353",16.625,-40.125,17.5399935044348
"3354",16.625,-40.375,17.8699934970588
"3355",16.625,-40.625,16.9199935182929
"3356",16.625,-40.875,15.8199935428798
"3357",16.625,-41.125,15.2399935558439
"3358",16.625,-41.375,14.3999935746193
"3359",16.625,-41.625,14.2099935788661
"3360",16.625,-41.875,14.0399935826659
"3361",16.625,-42.125,13.0599936045706
"3362",16.625,-42.375,12.7799936108291
"3363",16.625,-42.625,13.0499936047942
"3364",16.625,-42.875,13.1399936027825
"3365",16.625,-43.125,12.4099936190993
"3366",16.625,-43.375,11.5399936385453
"3367",16.625,-43.625,9.85999367609622
"3368",16.625,-43.875,9.63999368101361
"3369",16.625,-44.125,9.24999368973079
"3370",16.625,-44.375,9.11999369263651
"3371",16.625,-44.625,8.97999369576576
"3372",16.625,-44.875,8.94999369643631
"3373",16.625,-45.125,8.59999370425942
"3374",16.625,-45.375,8.50999370627108
"3375",16.625,-45.625,8.33999371007087
"3376",16.625,-45.875,8.12999371476474
"3377",16.625,-46.125,7.65999372527006
"3378",16.625,-46.375,7.41999373063447
"3379",16.625,-46.625,6.829993743822
"3380",16.625,-46.875,6.25999375656249
"3381",16.625,-47.125,5.88999376483264
"3382",16.625,-47.375,5.65999376997354
"3383",16.625,-47.625,5.62999377064409
"3384",16.625,-47.875,5.4499937746674
"3385",16.875,-30.125,NA
"3386",16.875,-30.375,NA
"3387",16.875,-30.625,NA
"3388",16.875,-30.875,NA
"3389",16.875,-31.125,NA
"3390",16.875,-31.375,NA
"3391",16.875,-31.625,17.8099934983999
"3392",16.875,-31.875,17.6399935021997
"3393",16.875,-32.125,17.4199935071171
"3394",16.875,-32.375,17.5599935039878
"3395",16.875,-32.625,17.7899934988469
"3396",16.875,-32.875,18.6599934794009
"3397",16.875,-33.125,19.3099934648723
"3398",16.875,-33.375,19.5999934583903
"3399",16.875,-33.625,19.8299934532494
"3400",16.875,-33.875,19.5599934592843
"3401",16.875,-34.125,19.5099934604019
"3402",16.875,-34.375,19.3999934628606
"3403",16.875,-34.625,19.3399934642017
"3404",16.875,-34.875,19.489993460849
"3405",16.875,-35.125,19.8399934530258
"3406",16.875,-35.375,20.1999934449792
"3407",16.875,-35.625,19.7999934539199
"3408",16.875,-35.875,19.2099934671074
"3409",16.875,-36.125,18.909993473813
"3410",16.875,-36.375,18.7399934776128
"3411",16.875,-36.625,18.8199934758246
"3412",16.875,-36.875,19.1399934686721
"3413",16.875,-37.125,19.4299934621901
"3414",16.875,-37.375,19.1899934675545
"3415",16.875,-37.625,19.2799934655428
"3416",16.875,-37.875,19.5099934604019
"3417",16.875,-38.125,19.3099934648723
"3418",16.875,-38.375,19.3299934644252
"3419",16.875,-38.625,18.88999347426
"3420",16.875,-38.875,18.579993481189
"3421",16.875,-39.125,18.4599934838712
"3422",16.875,-39.375,18.3899934854359
"3423",16.875,-39.625,18.3799934856594
"3424",16.875,-39.875,19.3999934628606
"3425",16.875,-40.125,19.9999934494496
"3426",16.875,-40.375,NA
"3427",16.875,-40.625,NA
"3428",16.875,-40.875,NA
"3429",16.875,-41.125,16.0199935384095
"3430",16.875,-41.375,15.1999935567379
"3431",16.875,-41.625,14.9999935612083
"3432",16.875,-41.875,14.4999935723841
"3433",16.875,-42.125,13.3499935980886
"3434",16.875,-42.375,12.8899936083704
"3435",16.875,-42.625,12.6399936139584
"3436",16.875,-42.875,12.2699936222285
"3437",16.875,-43.125,12.1399936251343
"3438",16.875,-43.375,10.3999936640263
"3439",16.875,-43.625,9.57999368235471
"3440",16.875,-43.875,9.40999368615451
"3441",16.875,-44.125,8.99999369531872
"3442",16.875,-44.375,9.17999369129541
"3443",16.875,-44.625,9.16999369151893
"3444",16.875,-44.875,8.62999370358887
"3445",16.875,-45.125,8.51999370604756
"3446",16.875,-45.375,8.47999370694163
"3447",16.875,-45.625,8.26999371163549
"3448",16.875,-45.875,8.16999371387067
"3449",16.875,-46.125,8.01999371722343
"3450",16.875,-46.375,7.65999372527006
"3451",16.875,-46.625,7.11999373734
"3452",16.875,-46.875,6.48999375142159
"3453",16.875,-47.125,5.9099937643856
"3454",16.875,-47.375,5.5099937733263
"3455",16.875,-47.625,5.40999377556147
"3456",16.875,-47.875,5.15999378114941
"3457",17.125,-30.125,NA
"3458",17.125,-30.375,NA
"3459",17.125,-30.625,NA
"3460",17.125,-30.875,NA
"3461",17.125,-31.125,NA
"3462",17.125,-31.375,NA
"3463",17.125,-31.625,NA
"3464",17.125,-31.875,NA
"3465",17.125,-32.125,16.8899935189635
"3466",17.125,-32.375,16.609993525222
"3467",17.125,-32.625,NA
"3468",17.125,-32.875,NA
"3469",17.125,-33.125,NA
"3470",17.125,-33.375,NA
"3471",17.125,-33.625,19.2899934653193
"3472",17.125,-33.875,19.2199934668839
"3473",17.125,-34.125,19.2799934655428
"3474",17.125,-34.375,19.2199934668839
"3475",17.125,-34.625,19.2499934662134
"3476",17.125,-34.875,19.6699934568256
"3477",17.125,-35.125,19.8999934516847
"3478",17.125,-35.375,20.1099934469909
"3479",17.125,-35.625,20.2099934447557
"3480",17.125,-35.875,19.9399934507907
"3481",17.125,-36.125,19.4099934626371
"3482",17.125,-36.375,18.7399934776128
"3483",17.125,-36.625,18.6099934805185
"3484",17.125,-36.875,NA
"3485",17.125,-37.125,18.6599934794009
"3486",17.125,-37.375,18.7099934782833
"3487",17.125,-37.625,18.7899934764952
"3488",17.125,-37.875,18.5699934814126
"3489",17.125,-38.125,18.3899934854359
"3490",17.125,-38.375,18.2799934878946
"3491",17.125,-38.625,18.2999934874475
"3492",17.125,-38.875,18.4799934834242
"3493",17.125,-39.125,18.869993474707
"3494",17.125,-39.375,19.5499934595078
"3495",17.125,-39.625,19.5699934590608
"3496",17.125,-39.875,20.5099934380502
"3497",17.125,-40.125,20.6899934340269
"3498",17.125,-40.375,NA
"3499",17.125,-40.625,NA
"3500",17.125,-40.875,NA
"3501",17.125,-41.125,NA
"3502",17.125,-41.375,15.8999935410917
"3503",17.125,-41.625,15.159993557632
"3504",17.125,-41.875,14.4999935723841
"3505",17.125,-42.125,13.2499936003238
"3506",17.125,-42.375,12.8299936097116
"3507",17.125,-42.625,11.7099936347455
"3508",17.125,-42.875,11.159993647039
"3509",17.125,-43.125,10.9699936512858
"3510",17.125,-43.375,9.71999367922547
"3511",17.125,-43.625,9.42999368570747
"3512",17.125,-43.875,9.13999369218948
"3513",17.125,-44.125,8.82999369911852
"3514",17.125,-44.375,8.96999369598927
"3515",17.125,-44.625,8.8999936975539
"3516",17.125,-44.875,8.64999370314183
"3517",17.125,-45.125,8.68999370224776
"3518",17.125,-45.375,8.52999370582404
"3519",17.125,-45.625,8.30999371074142
"3520",17.125,-45.875,8.19999371320012
"3521",17.125,-46.125,8.11999371498825
"3522",17.125,-46.375,7.80999372191729
"3523",17.125,-46.625,7.09999373778703
"3524",17.125,-46.875,6.40999375320973
"3525",17.125,-47.125,6.12999375946822
"3526",17.125,-47.375,5.43999377489092
"3527",17.125,-47.625,5.17999378070238
"3528",17.125,-47.875,4.92999378629031
"3529",17.375,-30.125,NA
"3530",17.375,-30.375,NA
"3531",17.375,-30.625,NA
"3532",17.375,-30.875,NA
"3533",17.375,-31.125,NA
"3534",17.375,-31.375,NA
"3535",17.375,-31.625,NA
"3536",17.375,-31.875,NA
"3537",17.375,-32.125,NA
"3538",17.375,-32.375,NA
"3539",17.375,-32.625,NA
"3540",17.375,-32.875,NA
"3541",17.375,-33.125,NA
"3542",17.375,-33.375,NA
"3543",17.375,-33.625,NA
"3544",17.375,-33.875,NA
"3545",17.375,-34.125,19.1399934686721
"3546",17.375,-34.375,19.5099934604019
"3547",17.375,-34.625,19.5799934588373
"3548",17.375,-34.875,19.8199934534729
"3549",17.375,-35.125,19.7999934539199
"3550",17.375,-35.375,19.719993455708
"3551",17.375,-35.625,19.9399934507907
"3552",17.375,-35.875,20.2299934443087
"3553",17.375,-36.125,19.9099934514612
"3554",17.375,-36.375,19.3699934635312
"3555",17.375,-36.625,18.619993480295
"3556",17.375,-36.875,18.2199934892357
"3557",17.375,-37.125,17.8999934963882
"3558",17.375,-37.375,18.1199934914708
"3559",17.375,-37.625,17.8699934970588
"3560",17.375,-37.875,17.7699934992939
"3561",17.375,-38.125,17.999993494153
"3562",17.375,-38.375,17.9899934943766
"3563",17.375,-38.625,18.3699934858829
"3564",17.375,-38.875,18.88999347426
"3565",17.375,-39.125,19.489993460849
"3566",17.375,-39.375,19.5899934586138
"3567",17.375,-39.625,20.5699934367091
"3568",17.375,-39.875,20.8299934308976
"3569",17.375,-40.125,20.9999934270978
"3570",17.375,-40.375,21.9599934056401
"3571",17.375,-40.625,NA
"3572",17.375,-40.875,NA
"3573",17.375,-41.125,NA
"3574",17.375,-41.375,15.7599935442209
"3575",17.375,-41.625,15.0799935594201
"3576",17.375,-41.875,14.6699935685843
"3577",17.375,-42.125,14.3299935761839
"3578",17.375,-42.375,12.6999936126173
"3579",17.375,-42.625,11.159993647039
"3580",17.375,-42.875,10.1899936687201
"3581",17.375,-43.125,9.67999368011954
"3582",17.375,-43.375,9.41999368593099
"3583",17.375,-43.625,9.22999369017782
